line_id,order_id,pick_date,picker_id,sku,lot_code,qty_ordered,error_type
450,5079,2026-01-06,P02,SKU1005,L202551-0019,7,
451,5079,2026-01-06,P02,SKU1005,L202615-0021,1,
452,5079,2026-01-06,P02,SKU1018,L202552-0079,6,
453,5079,2026-01-06,P02,SKU1020,L202552-0088,9,
454,5080,2026-01-06,P03,SKU1008,L202615-0034,2,
455,5080,2026-01-06,P03,SKU1023,L202603-0099,11,
456,5080,2026-01-06,P03,SKU1005,L202551-0019,12,
457,5080,2026-01-06,P03,SKU1009,L202625-0041,11,
458,5080,2026-01-06,P03,SKU1005,L202603-0023,11,
459,5080,2026-01-06,P03,SKU1013,L202612-0059,6,
460,5080,2026-01-06,P03,SKU1021,L202607-0089,3,
461,5080,2026-01-06,P03,SKU1015,L202602-0067,4,wrong_qty
462,5080,2026-01-06,P03,SKU1014,L202552-0062,6,
463,5081,2026-01-06,P01,SKU1020,L202617-0087,12,
464,5081,2026-01-06,P01,SKU1021,L202607-0089,8,
465,5081,2026-01-06,P01,SKU1012,L202602-0054,9,
466,5081,2026-01-06,P01,SKU1022,L202617-0096,12,
467,5081,2026-01-06,P01,SKU1009,L202610-0039,10,
468,5081,2026-01-06,P01,SKU1004,L202548-0017,3,
469,5082,2026-01-06,P06,SKU1022,L202625-0097,9,
470,5082,2026-01-06,P06,SKU1006,L202601-0024,11,
471,5082,2026-01-06,P06,SKU1025,L202620-0106,9,
472,5082,2026-01-06,P06,SKU1022,L202617-0096,2,
473,5082,2026-01-06,P06,SKU1003,L202620-0013,9,
474,5082,2026-01-06,P06,SKU1006,L202601-0026,9,
475,5082,2026-01-06,P06,SKU1010,L202625-0045,2,
476,5082,2026-01-06,P06,SKU1022,L202625-0097,2,
477,5083,2026-01-06,P08,SKU1014,L202602-0061,9,
478,5083,2026-01-06,P08,SKU1018,L202552-0079,9,
479,5084,2026-01-06,P05,SKU1012,L202613-0051,1,
480,5084,2026-01-06,P05,SKU1018,L202552-0079,1,
481,5085,2026-01-06,P02,SKU1002,L202601-0010,1,
482,5085,2026-01-06,P02,SKU1005,L202601-0020,11,
483,5086,2026-01-06,P07,SKU1012,L202608-0052,7,
484,5086,2026-01-06,P07,SKU1021,L202550-0093,3,
485,5086,2026-01-06,P07,SKU1011,L202602-0046,3,
486,5086,2026-01-06,P07,SKU1012,L202612-0053,3,
487,5086,2026-01-06,P07,SKU1007,L202607-0027,1,
488,5086,2026-01-06,P07,SKU1014,L202625-0065,12,
489,5086,2026-01-06,P07,SKU1017,L202603-0078,4,
490,5087,2026-01-06,P06,SKU1008,L202615-0034,12,
491,5087,2026-01-06,P06,SKU1001,L202619-0006,7,
492,5087,2026-01-06,P06,SKU1000,L202546-0001,4,
493,5087,2026-01-06,P06,SKU1019,L202624-0083,8,
494,5088,2026-01-06,P01,SKU1023,L202625-0098,7,
495,5088,2026-01-06,P01,SKU1017,L202551-0076,1,
496,5088,2026-01-06,P01,SKU1009,L202604-0038,12,
497,5088,2026-01-06,P01,SKU1018,L202547-0081,4,
498,5088,2026-01-06,P01,SKU1004,L202607-0018,9,
499,5089,2026-01-06,P05,SKU1001,L202619-0006,10,
500,5089,2026-01-06,P05,SKU1005,L202551-0022,9,
501,5089,2026-01-06,P05,SKU1011,L202621-0048,11,
502,5089,2026-01-06,P05,SKU1016,L202622-0071,12,
503,5089,2026-01-06,P05,SKU1004,L202548-0017,7,
504,5089,2026-01-06,P05,SKU1017,L202603-0078,4,
505,5090,2026-01-06,P05,SKU1025,L202623-0109,1,
506,5090,2026-01-06,P05,SKU1013,L202612-0059,9,
507,5090,2026-01-06,P05,SKU1007,L202620-0029,4,
508,5090,2026-01-06,P05,SKU1002,L202601-0010,6,
509,5091,2026-01-06,P04,SKU1008,L202613-0036,11,
510,5091,2026-01-06,P04,SKU1001,L202546-0004,4,
511,5092,2026-01-06,P04,SKU1006,L202608-0025,5,
512,5092,2026-01-06,P04,SKU1000,L202546-0001,4,
513,5092,2026-01-06,P04,SKU1003,L202623-0015,8,
514,5092,2026-01-06,P04,SKU1022,L202609-0095,7,
515,5092,2026-01-06,P04,SKU1017,L202607-0077,5,
516,5092,2026-01-06,P04,SKU1017,L202607-0077,5,
517,5092,2026-01-06,P04,SKU1016,L202617-0072,8,
518,5092,2026-01-06,P04,SKU1023,L202603-0099,6,
519,5092,2026-01-06,P04,SKU1011,L202620-0047,7,
520,5093,2026-01-06,P04,SKU1000,L202601-0002,9,
521,5093,2026-01-06,P04,SKU1018,L202611-0082,5,
522,5093,2026-01-06,P04,SKU1010,L202615-0043,7,
523,5093,2026-01-06,P04,SKU1007,L202614-0030,9,
524,5094,2026-01-06,P06,SKU1024,L202547-0104,12,
525,5094,2026-01-06,P06,SKU1015,L202602-0067,3,
526,5094,2026-01-06,P06,SKU1011,L202602-0046,3,
527,5094,2026-01-06,P06,SKU1015,L202608-0066,9,
528,5094,2026-01-06,P06,SKU1001,L202619-0006,1,
529,5094,2026-01-06,P06,SKU1002,L202606-0012,1,
530,5095,2026-01-06,P07,SKU1020,L202616-0086,2,
531,5095,2026-01-06,P07,SKU1000,L202546-0001,9,
532,5095,2026-01-06,P07,SKU1001,L202619-0006,11,
533,5095,2026-01-06,P07,SKU1019,L202615-0084,11,
534,5096,2026-01-06,P01,SKU1000,L202546-0001,9,
535,5096,2026-01-06,P01,SKU1017,L202607-0077,1,
536,5096,2026-01-06,P01,SKU1022,L202625-0097,3,
537,5096,2026-01-06,P01,SKU1003,L202623-0015,3,
538,5096,2026-01-06,P01,SKU1019,L202608-0085,5,
539,5096,2026-01-06,P01,SKU1008,L202613-0036,2,
540,5096,2026-01-06,P01,SKU1012,L202608-0052,10,
541,5096,2026-01-06,P01,SKU1022,L202609-0095,5,
542,5097,2026-01-06,P02,SKU1002,L202601-0010,7,
543,5097,2026-01-06,P02,SKU1015,L202608-0066,11,
544,5098,2026-01-06,P03,SKU1015,L202602-0067,11,
545,5098,2026-01-06,P03,SKU1018,L202552-0079,9,
546,5098,2026-01-06,P03,SKU1007,L202603-0028,12,
547,5099,2026-01-06,P08,SKU1001,L202546-0004,11,
548,5099,2026-01-06,P08,SKU1017,L202625-0075,3,
549,5099,2026-01-06,P08,SKU1010,L202607-0042,4,
550,5099,2026-01-06,P08,SKU1024,L202547-0104,2,
551,5099,2026-01-06,P08,SKU1018,L202547-0080,10,
552,5099,2026-01-06,P08,SKU1012,L202602-0054,9,
553,5100,2026-01-06,P03,SKU1016,L202608-0074,6,
554,5100,2026-01-06,P03,SKU1013,L202545-0056,2,
555,5100,2026-01-06,P03,SKU1024,L202621-0105,10,
556,5101,2026-01-06,P06,SKU1020,L202617-0087,8,
557,5101,2026-01-06,P06,SKU1011,L202621-0048,7,
558,5102,2026-01-06,P07,SKU1024,L202621-0105,5,
559,5102,2026-01-06,P07,SKU1022,L202606-0094,2,
560,5102,2026-01-06,P07,SKU1012,L202602-0054,11,
561,5103,2026-01-06,P07,SKU1011,L202602-0046,2,
562,5103,2026-01-06,P07,SKU1009,L202611-0040,6,
563,5103,2026-01-06,P07,SKU1003,L202620-0013,2,
564,5103,2026-01-06,P07,SKU1014,L202608-0064,9,
565,5103,2026-01-06,P07,SKU1003,L202620-0013,2,
566,5103,2026-01-06,P07,SKU1002,L202548-0011,10,
567,5103,2026-01-06,P07,SKU1012,L202613-0049,5,
568,5104,2026-01-06,P02,SKU1018,L202547-0080,11,
569,5104,2026-01-06,P02,SKU1004,L202548-0017,5,
570,5104,2026-01-06,P02,SKU1004,L202547-0016,3,
571,5104,2026-01-06,P02,SKU1013,L202601-0057,8,
572,5104,2026-01-06,P02,SKU1011,L202620-0047,4,
573,5105,2026-01-06,P08,SKU1014,L202601-0060,3,
574,5105,2026-01-06,P08,SKU1012,L202613-0051,10,
575,5105,2026-01-06,P08,SKU1010,L202625-0045,6,
576,5105,2026-01-06,P08,SKU1020,L202552-0088,3,
577,5105,2026-01-06,P08,SKU1019,L202608-0085,4,
578,5106,2026-01-06,P03,SKU1010,L202546-0044,12,
579,5106,2026-01-06,P03,SKU1015,L202613-0068,4,
580,5106,2026-01-06,P03,SKU1008,L202613-0036,6,
581,5106,2026-01-06,P03,SKU1018,L202547-0080,10,
582,5106,2026-01-06,P03,SKU1005,L202603-0023,1,
583,5106,2026-01-06,P03,SKU1014,L202625-0065,4,
584,5106,2026-01-06,P03,SKU1009,L202621-0037,7,
585,5106,2026-01-06,P03,SKU1004,L202607-0018,5,
586,5107,2026-01-06,P03,SKU1025,L202623-0109,2,
587,5107,2026-01-06,P03,SKU1019,L202615-0084,10,
588,5107,2026-01-06,P03,SKU1016,L202608-0074,7,
589,5107,2026-01-06,P03,SKU1025,L202548-0108,12,
590,5107,2026-01-06,P03,SKU1017,L202625-0075,2,
591,5107,2026-01-06,P03,SKU1021,L202545-0091,3,
592,5107,2026-01-06,P03,SKU1001,L202619-0006,11,
593,5107,2026-01-06,P03,SKU1012,L202613-0051,7,
594,5108,2026-01-06,P02,SKU1007,L202601-0031,12,
595,5108,2026-01-06,P02,SKU1018,L202547-0080,8,
596,5108,2026-01-06,P02,SKU1014,L202625-0065,10,
597,5108,2026-01-06,P02,SKU1004,L202548-0017,1,
598,5108,2026-01-06,P02,SKU1009,L202611-0040,2,
599,5108,2026-01-06,P02,SKU1023,L202625-0098,6,
600,5109,2026-01-06,P08,SKU1016,L202617-0072,6,
601,5109,2026-01-06,P08,SKU1014,L202625-0065,12,
602,5109,2026-01-06,P08,SKU1002,L202605-0009,1,
603,5109,2026-01-06,P08,SKU1003,L202620-0013,6,
604,5109,2026-01-06,P08,SKU1021,L202610-0090,12,
605,5110,2026-01-06,P03,SKU1010,L202625-0045,8,
606,5110,2026-01-06,P03,SKU1012,L202602-0054,3,
607,5110,2026-01-06,P03,SKU1021,L202548-0092,7,
608,5110,2026-01-06,P03,SKU1019,L202624-0083,8,
609,5111,2026-01-06,P07,SKU1022,L202609-0095,4,
610,5111,2026-01-06,P07,SKU1022,L202606-0094,10,
611,5112,2026-01-06,P03,SKU1010,L202615-0043,8,
612,5112,2026-01-06,P03,SKU1021,L202548-0092,9,
613,5112,2026-01-06,P03,SKU1010,L202625-0045,10,
614,5112,2026-01-06,P03,SKU1003,L202607-0014,6,
615,5112,2026-01-06,P03,SKU1019,L202624-0083,11,
616,5112,2026-01-06,P03,SKU1009,L202625-0041,10,
617,5112,2026-01-06,P03,SKU1004,L202548-0017,2,
618,5113,2026-01-06,P02,SKU1011,L202621-0048,3,
619,5113,2026-01-06,P02,SKU1013,L202612-0059,3,
620,5113,2026-01-06,P02,SKU1013,L202545-0056,8,
621,5113,2026-01-06,P02,SKU1022,L202609-0095,9,
622,5114,2026-01-06,P05,SKU1005,L202615-0021,8,
623,5114,2026-01-06,P05,SKU1011,L202602-0046,8,
624,5114,2026-01-06,P05,SKU1012,L202612-0053,9,
625,5114,2026-01-06,P05,SKU1013,L202624-0058,7,
626,5115,2026-01-06,P08,SKU1005,L202551-0019,10,
627,5115,2026-01-06,P08,SKU1024,L202624-0102,5,
628,5115,2026-01-06,P08,SKU1007,L202601-0031,5,
629,5115,2026-01-06,P08,SKU1014,L202608-0064,12,
630,5115,2026-01-06,P08,SKU1015,L202613-0068,9,
631,5115,2026-01-06,P08,SKU1003,L202607-0014,9,
632,5115,2026-01-06,P08,SKU1011,L202621-0048,1,
633,5115,2026-01-06,P08,SKU1014,L202608-0064,4,
634,5115,2026-01-06,P08,SKU1003,L202623-0015,11,
635,5116,2026-01-06,P05,SKU1014,L202552-0062,6,
636,5116,2026-01-06,P05,SKU1002,L202601-0010,2,
637,5117,2026-01-06,P04,SKU1025,L202548-0108,12,
638,5117,2026-01-06,P04,SKU1013,L202545-0056,10,
639,5117,2026-01-06,P04,SKU1006,L202601-0024,1,
640,5117,2026-01-06,P04,SKU1017,L202607-0077,10,
641,5117,2026-01-06,P04,SKU1010,L202546-0044,5,
642,5118,2026-01-06,P02,SKU1024,L202547-0104,1,
643,5118,2026-01-06,P02,SKU1020,L202616-0086,12,
644,5118,2026-01-06,P02,SKU1007,L202603-0028,12,
645,5118,2026-01-06,P02,SKU1007,L202548-0032,7,
646,5119,2026-01-06,P05,SKU1012,L202608-0052,2,
647,5119,2026-01-06,P05,SKU1024,L202611-0101,7,
648,5119,2026-01-06,P05,SKU1008,L202607-0035,8,
649,5119,2026-01-06,P05,SKU1010,L202607-0042,12,
650,5119,2026-01-06,P05,SKU1014,L202625-0065,11,
651,5119,2026-01-06,P05,SKU1002,L202548-0011,7,
652,5119,2026-01-06,P05,SKU1013,L202545-0056,8,
653,5119,2026-01-06,P05,SKU1009,L202610-0039,9,
654,5120,2026-01-06,P08,SKU1021,L202607-0089,1,
655,5120,2026-01-06,P08,SKU1025,L202623-0109,1,
656,5120,2026-01-06,P08,SKU1005,L202551-0022,8,expired_lot
657,5120,2026-01-06,P08,SKU1006,L202601-0026,3,
658,5120,2026-01-06,P08,SKU1009,L202604-0038,5,
659,5120,2026-01-06,P08,SKU1011,L202620-0047,2,
660,5120,2026-01-06,P08,SKU1020,L202616-0086,1,
661,5121,2026-01-06,P05,SKU1013,L202546-0055,12,
662,5121,2026-01-06,P05,SKU1006,L202608-0025,2,
663,5121,2026-01-06,P05,SKU1007,L202601-0031,11,
664,5121,2026-01-06,P05,SKU1000,L202618-0003,6,
665,5121,2026-01-06,P05,SKU1013,L202545-0056,8,
666,5122,2026-01-06,P07,SKU1023,L202625-0098,2,
667,5122,2026-01-06,P07,SKU1009,L202604-0038,7,
668,5122,2026-01-06,P07,SKU1024,L202624-0102,11,
669,5123,2026-01-06,P03,SKU1016,L202620-0073,1,
670,5123,2026-01-06,P03,SKU1005,L202551-0022,6,
671,5123,2026-01-06,P03,SKU1020,L202552-0088,3,
672,5124,2026-01-06,P08,SKU1002,L202614-0007,3,
673,5124,2026-01-06,P08,SKU1018,L202611-0082,6,
674,5124,2026-01-06,P08,SKU1010,L202615-0043,4,
675,5124,2026-01-06,P08,SKU1002,L202621-0008,9,
676,5124,2026-01-06,P08,SKU1023,L202619-0100,5,
677,5125,2026-01-06,P01,SKU1006,L202601-0026,10,
678,5125,2026-01-06,P01,SKU1023,L202603-0099,5,
679,5125,2026-01-06,P01,SKU1025,L202613-0107,8,
680,5125,2026-01-06,P01,SKU1007,L202614-0030,11,
681,5125,2026-01-06,P01,SKU1016,L202552-0069,6,
682,5125,2026-01-06,P01,SKU1004,L202548-0017,10,
683,5126,2026-01-06,P03,SKU1024,L202611-0101,1,
684,5126,2026-01-06,P03,SKU1000,L202601-0002,4,
685,5126,2026-01-06,P03,SKU1001,L202601-0005,9,
686,5126,2026-01-06,P03,SKU1022,L202625-0097,7,
687,5126,2026-01-06,P03,SKU1002,L202606-0012,9,
688,5126,2026-01-06,P03,SKU1004,L202548-0017,2,
689,5126,2026-01-06,P03,SKU1016,L202602-0070,3,
690,5126,2026-01-06,P03,SKU1012,L202612-0053,11,
691,5126,2026-01-06,P03,SKU1020,L202552-0088,11,
692,5127,2026-01-06,P07,SKU1001,L202546-0004,2,
693,5127,2026-01-06,P07,SKU1003,L202607-0014,10,
694,5127,2026-01-06,P07,SKU1009,L202604-0038,2,
695,5127,2026-01-06,P07,SKU1004,L202607-0018,1,
696,5127,2026-01-06,P07,SKU1011,L202621-0048,9,
697,5128,2026-01-07,P05,SKU1011,L202602-0046,12,
698,5128,2026-01-07,P05,SKU1008,L202616-0033,1,
699,5128,2026-01-07,P05,SKU1013,L202601-0057,9,
700,5128,2026-01-07,P05,SKU1022,L202606-0094,8,
701,5129,2026-01-07,P06,SKU1015,L202613-0068,3,
702,5129,2026-01-07,P06,SKU1008,L202616-0033,10,
703,5130,2026-01-07,P02,SKU1023,L202619-0100,1,
704,5130,2026-01-07,P02,SKU1000,L202546-0001,1,
705,5130,2026-01-07,P02,SKU1012,L202612-0050,3,
706,5130,2026-01-07,P02,SKU1001,L202619-0006,12,
707,5130,2026-01-07,P02,SKU1013,L202545-0056,6,
708,5131,2026-01-07,P06,SKU1002,L202548-0011,6,
709,5131,2026-01-07,P06,SKU1021,L202607-0089,3,
710,5131,2026-01-07,P06,SKU1016,L202552-0069,7,
711,5131,2026-01-07,P06,SKU1014,L202552-0062,5,
712,5131,2026-01-07,P06,SKU1017,L202603-0078,1,
713,5131,2026-01-07,P06,SKU1009,L202625-0041,5,
714,5132,2026-01-07,P04,SKU1011,L202621-0048,8,
715,5132,2026-01-07,P04,SKU1024,L202624-0102,12,
716,5132,2026-01-07,P04,SKU1024,L202624-0102,3,wrong_qty
717,5132,2026-01-07,P04,SKU1007,L202601-0031,6,
718,5132,2026-01-07,P04,SKU1022,L202606-0094,6,wrong_item
719,5132,2026-01-07,P04,SKU1023,L202619-0100,5,
720,5132,2026-01-07,P04,SKU1016,L202602-0070,7,
721,5132,2026-01-07,P04,SKU1001,L202546-0004,12,
722,5132,2026-01-07,P04,SKU1001,L202546-0004,9,
723,5133,2026-01-07,P06,SKU1023,L202625-0098,10,
724,5133,2026-01-07,P06,SKU1004,L202607-0018,7,
725,5133,2026-01-07,P06,SKU1018,L202552-0079,7,
726,5133,2026-01-07,P06,SKU1004,L202547-0016,5,
727,5133,2026-01-07,P06,SKU1010,L202625-0045,12,
728,5133,2026-01-07,P06,SKU1010,L202546-0044,8,
729,5133,2026-01-07,P06,SKU1002,L202621-0008,3,
730,5133,2026-01-07,P06,SKU1018,L202552-0079,3,
731,5133,2026-01-07,P06,SKU1014,L202617-0063,6,
732,5134,2026-01-07,P06,SKU1014,L202552-0062,8,
733,5134,2026-01-07,P06,SKU1003,L202620-0013,3,
734,5134,2026-01-07,P06,SKU1009,L202625-0041,1,
735,5134,2026-01-07,P06,SKU1010,L202615-0043,2,
736,5134,2026-01-07,P06,SKU1011,L202620-0047,9,
737,5135,2026-01-07,P05,SKU1005,L202551-0019,7,
738,5135,2026-01-07,P05,SKU1017,L202551-0076,2,
739,5135,2026-01-07,P05,SKU1025,L202613-0107,2,
740,5135,2026-01-07,P05,SKU1024,L202624-0102,3,
741,5135,2026-01-07,P05,SKU1012,L202613-0051,11,
742,5135,2026-01-07,P05,SKU1020,L202616-0086,10,
743,5136,2026-01-07,P02,SKU1002,L202621-0008,11,
744,5136,2026-01-07,P02,SKU1004,L202547-0016,6,
745,5137,2026-01-07,P08,SKU1005,L202603-0023,7,
746,5137,2026-01-07,P08,SKU1012,L202608-0052,1,
747,5138,2026-01-07,P07,SKU1011,L202602-0046,3,
748,5138,2026-01-07,P07,SKU1014,L202602-0061,1,
749,5138,2026-01-07,P07,SKU1019,L202624-0083,11,
750,5138,2026-01-07,P07,SKU1013,L202612-0059,8,
751,5139,2026-01-07,P05,SKU1004,L202548-0017,4,
752,5139,2026-01-07,P05,SKU1025,L202613-0107,11,
753,5139,2026-01-07,P05,SKU1017,L202625-0075,7,
754,5139,2026-01-07,P05,SKU1011,L202620-0047,9,
755,5139,2026-01-07,P05,SKU1011,L202621-0048,9,
756,5139,2026-01-07,P05,SKU1008,L202615-0034,1,
757,5139,2026-01-07,P05,SKU1007,L202607-0027,5,
758,5139,2026-01-07,P05,SKU1015,L202613-0068,6,
759,5140,2026-01-07,P04,SKU1003,L202620-0013,11,
760,5140,2026-01-07,P04,SKU1017,L202625-0075,4,
761,5140,2026-01-07,P04,SKU1025,L202623-0109,6,
762,5140,2026-01-07,P04,SKU1005,L202601-0020,4,
763,5141,2026-01-07,P06,SKU1022,L202617-0096,10,
764,5141,2026-01-07,P06,SKU1018,L202547-0080,8,
765,5142,2026-01-07,P03,SKU1001,L202546-0004,1,
766,5142,2026-01-07,P03,SKU1007,L202607-0027,9,
767,5142,2026-01-07,P03,SKU1010,L202615-0043,3,
768,5142,2026-01-07,P03,SKU1005,L202615-0021,1,
769,5142,2026-01-07,P03,SKU1018,L202547-0080,2,
770,5142,2026-01-07,P03,SKU1011,L202602-0046,6,
771,5142,2026-01-07,P03,SKU1021,L202548-0092,10,
772,5142,2026-01-07,P03,SKU1009,L202610-0039,3,
773,5142,2026-01-07,P03,SKU1023,L202603-0099,11,
774,5143,2026-01-07,P06,SKU1022,L202617-0096,4,
775,5143,2026-01-07,P06,SKU1005,L202551-0022,5,
776,5143,2026-01-07,P06,SKU1009,L202604-0038,3,
777,5143,2026-01-07,P06,SKU1022,L202625-0097,10,
778,5144,2026-01-07,P06,SKU1020,L202552-0088,2,
779,5144,2026-01-07,P06,SKU1004,L202548-0017,12,
780,5144,2026-01-07,P06,SKU1011,L202620-0047,3,
781,5144,2026-01-07,P06,SKU1002,L202606-0012,11,
782,5144,2026-01-07,P06,SKU1010,L202625-0045,1,
783,5145,2026-01-07,P04,SKU1011,L202620-0047,2,
784,5145,2026-01-07,P04,SKU1001,L202601-0005,8,
785,5145,2026-01-07,P04,SKU1005,L202551-0022,8,
786,5146,2026-01-07,P06,SKU1003,L202607-0014,10,
787,5146,2026-01-07,P06,SKU1021,L202610-0090,3,
788,5146,2026-01-07,P06,SKU1025,L202620-0106,5,
789,5146,2026-01-07,P06,SKU1008,L202616-0033,2,
790,5146,2026-01-07,P06,SKU1012,L202612-0050,12,
791,5146,2026-01-07,P06,SKU1002,L202605-0009,10,
792,5146,2026-01-07,P06,SKU1015,L202613-0068,1,
793,5146,2026-01-07,P06,SKU1020,L202616-0086,10,
794,5147,2026-01-07,P03,SKU1003,L202607-0014,4,
795,5147,2026-01-07,P03,SKU1013,L202612-0059,12,
796,5148,2026-01-07,P05,SKU1009,L202604-0038,2,
797,5148,2026-01-07,P05,SKU1018,L202611-0082,3,
798,5148,2026-01-07,P05,SKU1000,L202601-0002,2,
799,5148,2026-01-07,P05,SKU1021,L202550-0093,8,
800,5148,2026-01-07,P05,SKU1000,L202546-0001,3,
801,5148,2026-01-07,P05,SKU1002,L202601-0010,2,
802,5149,2026-01-07,P07,SKU1015,L202613-0068,5,
803,5149,2026-01-07,P07,SKU1017,L202603-0078,3,
804,5149,2026-01-07,P07,SKU1012,L202613-0051,3,
805,5149,2026-01-07,P07,SKU1008,L202613-0036,8,
806,5149,2026-01-07,P07,SKU1008,L202616-0033,3,
807,5149,2026-01-07,P07,SKU1021,L202607-0089,2,
808,5149,2026-01-07,P07,SKU1025,L202623-0109,10,
809,5149,2026-01-07,P07,SKU1001,L202601-0005,9,
810,5149,2026-01-07,P07,SKU1017,L202603-0078,10,
811,5150,2026-01-07,P08,SKU1002,L202601-0010,12,
812,5150,2026-01-07,P08,SKU1018,L202547-0080,2,
813,5150,2026-01-07,P08,SKU1014,L202602-0061,3,
814,5150,2026-01-07,P08,SKU1025,L202613-0107,3,
815,5150,2026-01-07,P08,SKU1002,L202606-0012,7,
816,5150,2026-01-07,P08,SKU1020,L202616-0086,10,
817,5151,2026-01-07,P02,SKU1012,L202612-0053,7,
818,5151,2026-01-07,P02,SKU1008,L202613-0036,1,
819,5151,2026-01-07,P02,SKU1019,L202608-0085,9,
820,5152,2026-01-07,P02,SKU1004,L202547-0016,10,
821,5152,2026-01-07,P02,SKU1024,L202611-0101,2,
822,5152,2026-01-07,P02,SKU1003,L202607-0014,9,
823,5152,2026-01-07,P02,SKU1013,L202601-0057,7,
824,5152,2026-01-07,P02,SKU1018,L202611-0082,1,
825,5152,2026-01-07,P02,SKU1012,L202612-0050,10,
826,5152,2026-01-07,P02,SKU1022,L202625-0097,1,
827,5152,2026-01-07,P02,SKU1010,L202615-0043,1,
828,5153,2026-01-07,P05,SKU1000,L202601-0002,5,
829,5153,2026-01-07,P05,SKU1015,L202613-0068,11,
830,5153,2026-01-07,P05,SKU1007,L202603-0028,5,
831,5153,2026-01-07,P05,SKU1014,L202552-0062,5,
832,5153,2026-01-07,P05,SKU1019,L202608-0085,2,
833,5153,2026-01-07,P05,SKU1006,L202608-0025,12,
834,5153,2026-01-07,P05,SKU1016,L202622-0071,1,
835,5154,2026-01-07,P03,SKU1009,L202625-0041,7,
836,5154,2026-01-07,P03,SKU1016,L202620-0073,1,
837,5154,2026-01-07,P03,SKU1006,L202601-0024,4,
838,5155,2026-01-07,P01,SKU1022,L202609-0095,5,
839,5155,2026-01-07,P01,SKU1014,L202608-0064,7,
840,5155,2026-01-07,P01,SKU1003,L202623-0015,1,
841,5155,2026-01-07,P01,SKU1015,L202613-0068,8,
842,5155,2026-01-07,P01,SKU1015,L202613-0068,9,
843,5155,2026-01-07,P01,SKU1005,L202615-0021,12,
844,5155,2026-01-07,P01,SKU1002,L202605-0009,1,
845,5156,2026-01-07,P03,SKU1007,L202548-0032,4,
846,5156,2026-01-07,P03,SKU1008,L202613-0036,9,
847,5156,2026-01-07,P03,SKU1024,L202611-0101,8,
848,5156,2026-01-07,P03,SKU1020,L202616-0086,10,
849,5156,2026-01-07,P03,SKU1007,L202620-0029,10,
850,5157,2026-01-07,P05,SKU1013,L202624-0058,6,
851,5157,2026-01-07,P05,SKU1006,L202608-0025,5,
852,5157,2026-01-07,P05,SKU1019,L202615-0084,10,
853,5157,2026-01-07,P05,SKU1016,L202608-0074,6,
854,5157,2026-01-07,P05,SKU1019,L202608-0085,5,
855,5157,2026-01-07,P05,SKU1003,L202607-0014,2,
856,5158,2026-01-07,P05,SKU1008,L202607-0035,11,
857,5158,2026-01-07,P05,SKU1020,L202617-0087,4,
858,5158,2026-01-07,P05,SKU1024,L202624-0102,1,
859,5158,2026-01-07,P05,SKU1025,L202623-0109,11,
860,5158,2026-01-07,P05,SKU1004,L202607-0018,1,
861,5158,2026-01-07,P05,SKU1009,L202610-0039,7,
862,5158,2026-01-07,P05,SKU1023,L202625-0098,10,
863,5159,2026-01-07,P04,SKU1023,L202619-0100,4,
864,5159,2026-01-07,P04,SKU1020,L202617-0087,11,
865,5159,2026-01-07,P04,SKU1009,L202604-0038,11,
866,5159,2026-01-07,P04,SKU1005,L202615-0021,2,
867,5159,2026-01-07,P04,SKU1023,L202603-0099,12,
868,5159,2026-01-07,P04,SKU1024,L202624-0102,11,
869,5159,2026-01-07,P04,SKU1020,L202616-0086,4,
870,5160,2026-01-07,P05,SKU1025,L202548-0108,6,
871,5160,2026-01-07,P05,SKU1009,L202611-0040,2,
872,5160,2026-01-07,P05,SKU1020,L202552-0088,10,
873,5160,2026-01-07,P05,SKU1002,L202601-0010,4,
874,5160,2026-01-07,P05,SKU1021,L202548-0092,9,
875,5160,2026-01-07,P05,SKU1001,L202546-0004,3,
876,5160,2026-01-07,P05,SKU1010,L202625-0045,10,
877,5160,2026-01-07,P05,SKU1014,L202602-0061,6,
878,5161,2026-01-07,P03,SKU1015,L202602-0067,11,
879,5161,2026-01-07,P03,SKU1010,L202607-0042,1,
880,5161,2026-01-07,P03,SKU1006,L202601-0024,10,
881,5162,2026-01-07,P08,SKU1004,L202607-0018,7,
882,5162,2026-01-07,P08,SKU1012,L202608-0052,8,
883,5162,2026-01-07,P08,SKU1001,L202619-0006,4,
884,5163,2026-01-07,P01,SKU1024,L202621-0105,4,
885,5163,2026-01-07,P01,SKU1000,L202618-0003,12,
886,5163,2026-01-07,P01,SKU1022,L202617-0096,5,
887,5163,2026-01-07,P01,SKU1012,L202612-0053,10,
888,5163,2026-01-07,P01,SKU1002,L202614-0007,5,
889,5163,2026-01-07,P01,SKU1014,L202625-0065,9,
890,5163,2026-01-07,P01,SKU1010,L202625-0045,11,
891,5164,2026-01-07,P06,SKU1011,L202602-0046,3,
892,5164,2026-01-07,P06,SKU1025,L202623-0109,1,
893,5164,2026-01-07,P06,SKU1023,L202625-0098,4,
894,5164,2026-01-07,P06,SKU1018,L202547-0080,2,
895,5164,2026-01-07,P06,SKU1020,L202616-0086,7,
896,5164,2026-01-07,P06,SKU1008,L202616-0033,10,
897,5164,2026-01-07,P06,SKU1021,L202607-0089,11,
898,5164,2026-01-07,P06,SKU1001,L202619-0006,2,
